Product Name,Price,Quantity Sold,Number of Ratings,Location,badges,link,imageLink
"HP 245 G8 5C5X6PA R5 5500U 512GBSSD W11H / 450D2PA R3 3300U 256GB 14"" LAPTOP (AMD RADEON ,4GB) FREE BAG","RM1,499.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/bc1b08b3dc55dfd13671774e80051dcb.png_400x400q75.avif
HP ProBook 440 G8 | Intel Core i5 -11Th Gen | 32GB RAM /1TB SSD | Best Used Laptop Business Class,"RM1,450.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/8854bf59910a464a68467c85dfc41285.png_400x400q75.avif
ASUS VIVOBOOK 14 K413E INTEL CORE I5-1135G7 8GB LPDDR4 RAM 512GB NVME SSD USED LAPTOP REFURBISHED NOTEBOOK,"RM1,350.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/9ffb7992b54bfdc5d4d2628e163129d5.jpg_400x400q75.avif
Lenovo thinkpad T14 Laptop (3 Months Warranty) Core I7 14'' display/Lenovo ThinkPad// 8GB RAM // 256GB SSD (CAN EXTEND TO 1TB) // MS OFFICE // WINDOW 11,"RM1,200.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/422a0f107eacbac004f3493951189a70.jpg_400x400q75.avif
"HP ELITEBOOK 840 G5 ULTRABOOK INTEL CORE I7 -8650U 8TH GENERATION / 14.0""INCH IPS FHD SCREEN DISPLAY / 16GB DDR4 RAM / 512GB SSD STORAGE / WINDOW 11PRO [#LAPTOP","RM1,188.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/64d08c91af32aeca1e462dbf10549cf6.jpg_400x400q75.avif
"HP EliteBook 830 G5 13.3"" Full HD Laptop Intel Core i5-8350U, 16GB RAM, 512GB SSD, Windows 11 Pro - Touchscreen","RM1,099.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/6837639dbf47cabcedb456414d76697e.jpg_400x400q75.avif
BEEX 15.6 Inch LCD Screen + 7 Inch Touch Screen Dual Screen Laptop Computer Quad-Core Intel Celeron N100 N5095-16GB+512GB DDR4 2.9GHz Windows 11 For College Student & Business,"RM1,399.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/7fb91a0e7799ff1f0976cb2cc9450076.jpg_400x400q75.avif
BRAND NEW HP 15 INTEL PENTIUM N200 MAX 3.70Ghz 16GB RAM SSD SLIM BUSINESS LAPTOP,"RM1,450.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/c8002aef4c0d9892ae9ea1b19b4e3a02.jpg_400x400q75.avif
SONY SVP11 PRO SVP13 PRO ULTRA SLIM ULTRABOOK NOTEBOOK LAPTOP 11.6INCH 13.3INCH FULLHD TOUCH SCREEN VERSION IPS i5 i7 4GB 8GB RAM 256GB SSD AS NEW CONDITION,"RM1,250.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/66a98bc275cd5b842b42dbf6b26be76a.jpg_400x400q75.avif
Dell Latitude 5490 Business Laptop | 14in FHD | Intel Core 8th Gen i5-8250U Quad Core | 16GB DDR4 | Win 10 Pro,"RM1,088.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/f76fe63377dbc759ef62346d2929d5b0.jpg_400x400q75.avif
"DELL LATITUDE 7420 TOUCHSCREEN - INTEL CORE I5 -1165G7 11TH GEN / 8GB DDR4 RAM / 256GB SSD STORAGE / 14"" FHD /WIN11 PRO|| MS OFFICE ACTIVATOR","RM1,099.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/25f9fbd4c3d6665f5f71edd4b1607da4.jpg_400x400q75.avif
DELL LATITUDE 5420/INTEL CORE i5/11TH GEN/16GB RAM/256GB SSD/WIN 11 PRO/FAST SHIPING,"RM1,499.00",,,,Voucher save 44%,,https://img.lazcdn.com/g/p/d78f6e518bc5de491d8cb23883474276.jpg_400x400q75.avif
lenovo i7 32Gb Ram High end workstation Gaming laptop like new with ssd Nvidia Quadro k2100M,"RM1,279.00",,,,Voucher save 24%,,https://img.lazcdn.com/g/ff/kf/S676906d4d61c497280214027931648d7a.jpg_400x400q75.avif
"DELL E7270 CORE i7 (6TH GEN) 12.5"" HD / Upto 32GB RAM / 1TB M.2 SSD / 12.5"" HD SCREEN/ REFURBISHED NOTEBOOK / DELL LATITUDE E7270 / #LAPTOP #KOMPUTER","RM1,199.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/7da520c0c3e2b7cec70a3158cef29cf4.jpg_400x400q75.avif
"HP ZBook 14U G5 G6 Laptops | Core i7-8th Gen IPS FHD Touchscreen 14"" Display | 8GB-16GB Ram | 128GB-256GB SSD | Windows 10-11","RM1,299.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/56146d9856e15799ce171908cf9f521f.png_400x400q75.avif
10th-11th Gen Laptops Dell 7420 5510 HP 1040 850 830 650 Lenovo T15 L14 L13 | Core i5 i7 10th 11th Gen | With Iris/UHD Graphics,"RM1,199.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/1f13794554c71c3d23c51ea2519c9860.png_400x400q75.avif
"HP 15 (2023) Laptop | AMD Athlon™ Silver 7120U | 8GB DDR5 | 512GB SSD | 15.6"" HD | Win 11 Home | Ms Office 2021","RM1,429.00",,,,Voucher save 41%,,https://img.lazcdn.com/g/p/9d818ecfebbbeedce5c9cb97377674c0.jpg_400x400q75.avif
"Notebook RETAKE HP Elitebook 840 G5 i7-8th 14"" FHD Business Laptop, limited stock","RM1,499.00",,,,Voucher save 28%,,https://img.lazcdn.com/g/p/c8e6c58ae84a50cc55b1f0fb5a722f39.jpg_400x400q75.avif
Refurbished Laptop Dell Latitude 7420 (I5-11th Gen / 8GB Ram / 512GB SSD / 13.3 Inch / Japan Keyboard),"RM1,399.00",,,,Voucher save 33%,,https://img.lazcdn.com/g/p/319b5691bdb1282a7d6fd9a689465da2.png_400x400q75.avif
"Clearance_Lenovo ThinkPad W530 15.6"" Laptop, Intel Core i7-3740QM 2.7GHz, 12GB Ram, 168GB SSD, Windows 10 Pro (Refurbished)","RM1,200.00",,,,Voucher save 42%,,https://img.lazcdn.com/g/p/a4df2eb14a078c2222b2831f1214730d.jpg_400x400q75.avif
ALLDOCUBE VBook Laptop 13.5 Inch 8GB+256GB Windows 10 Intel Apollo Lake N3350 Quad Core Notebook,"RM1,140.00",,,,Voucher save 43%,,https://img.lazcdn.com/g/p/ff817ba7a2b8d080e900c3798b4d6aec.png_400x400q75.avif
Lenovo Thinkpad L380 Yoga Laptop i5 8th Gen 8GB RAM 256GB 500GB 1TB SSD 13.3 Inch Full HD Touch x360 Notebook PC Stylus Pen,"RM1,299.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/12b0a34cd825b46e563c523555fd9417.jpg_400x400q75.avif
"Acer TravelMate B117-M/Quad-Core Processor/ 4GB RAM /128 GB SSD/11.6"" Display/ Win 10/Like New 3 Months warranty","RM1,090.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/9837aeb7ad12de5985d4f3860a0b2dbd.jpg_400x400q75.avif
JKRFG Windows10 Laptop 10.1inch Notebook Computer Learning Laptop Netbook for Kids Men Women (6GB/64GB) BGFHY,"RM1,178.73",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/fbbcfabf4cb9f815baa298a12c80a6c6.png_400x400q75.avif
[SUORA] Teclast P40HD 2023 10.1 INCH Tablet 8GB RAM 128GB ROM Android 13 Tablete Unisoc T606 8-core Type-C Dual 4G LTE,"RM1,059.41",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/4342607c7a3d3347dcdd28f8676d4662.png_400x400q75.avif
VIOWQ Mb Xentry Star C4 Diagnostiek Met Software 12/2023 Ssd Snelle Snelheid Laptop X220 T I5 8G Tablet Volledige Kabels Klaar Voor Gebruik Windows10 HFFDA,"RM1,221.24",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/779b9598e80c7b68350828a104449137.png_400x400q75.avif
"[mvcxb] Teclast m50 pro 2023 android 13 tablet 8gb ram 256gb rom unisoc t616 10,1 zoll 1920*1200 4g dual sim lte 6000mah typ-c","RM1,143.53",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/8b677df5cccad967a19e30b2795f47c7.png_400x400q75.avif
"DTJTT Teclast T50 2023 11 ""2K Tablet Android 13 8Gb Ram 256Gb Rom Unisoc T616 Octa Core 2000X1200 4G Netwerktype-C 18W Snel Opladen HSRTE","RM1,435.01",,,,Voucher save 41%,,https://img.lazcdn.com/g/p/696906eb05ddc94a3bb6f6ec620df4ea.png_400x400q75.avif
BRAND NEW HP 15 INTEL PENTIUM N200 MAX 3.70Ghz 16GB RAM SSD SLIM BUSINESS LAPTOP,"RM1,090.00",,,,Voucher save 45%,,https://img.lazcdn.com/g/p/704652d469206fce48dd660724aa0df5.jpg_400x400q75.avif
"Dell Latitude 5400 Intel Core i5 / i7 (8th Gen) 14"" Full HD / 16GB RAM / 512GB NVME / Win 10 Pro (Refurbished Laptop)","RM1,099.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/2211c6e70281a35b3b6eab9d50f3d4c7.png_400x400q75.avif
Lenovo Thinkpad X1 Carbon /X1 Yoga/L13 Yoga Core i7/i5-10GEN) 16GB RAM/ Upto 1TB Fhd IPS Laptop Window 11Pro,"RM1,370.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/83f26e3a57941e74f647b3087bb550fd.png_400x400q75.avif
"Lenovo Thinkpad L14 GEN 1 Business Laptop AMD RYZEN 5 PRO -4650U 14""inch Fhd UPTO 32GB Ram Window 11","RM1,390.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/8dde2838926ca379fa846afba26d2091.png_400x400q75.avif
"[R] Dell Precision 15.6"" 5550 5540 5530 5520 3541 3530 Mobile WorkStation Laptops Laptop","RM1,499.00",,,,Voucher save 63%,,https://img.lazcdn.com/g/p/8ceb56913eed9c0f0099d3ea87559416.jpg_400x400q75.avif
"Dell Gaming Laptop Precision/Latitude 5401/5411/3541/5420/5560 Core i9/i7 15.6""inch FHD Window 11 Pro","RM1,400.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/b6b5edc511fb3e89467fecbf9f8b8dfe.jpg_400x400q75.avif
Acer TravelMate P214 Intel Core i5 - 10210U 1.6Ghz Ram 8Gb Ssd 256Gb Intel UHD Graphics Backlight Keyboard-,"RM1,099.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/d174253e8c1d8bd9b522d889fc145a7c.jpg_400x400q75.avif
"15.6"" Intel Core i7 8500Y Laptop Computer PC Windows 11 Pro 16GB DDR 1TB SSD i7 Laptops Office Fingerprint Unlock Notebook PC","RM1,070.65",,,,Voucher save 45%,,https://img.lazcdn.com/g/p/5a2e943b7a7ceb36e69563f559768ddd.jpg_400x400q75.avif
Dell Latitude E7480 i5 7th Gen Business Laptop 8GB RAM 256GB SSD 14 Inch HD Screen Display Backlit Keyboard,"RM1,099.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/00d6bea3a13a443ab5eb5475c9b9141f.jpg_400x400q75.avif
"DELL LATITUDE 5590 BUSINESS CLASS NOTEBOOK CORE (i5-8350U)8TH GEN, TURBO BOOST 3.6GHZ,15.5"" HD Display / LAPTOP WINDOWS 10Pro","RM1,180.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/25c3191eb1e007f844075350e39c83df.jpg_400x400q75.avif
"Dell Latitude 3350 Laptop 13.3"" DISPLAY (1 YEAR WARRANTY T&C) Intel core i5-5200u( 5TH GENERATION)2.2GHz intel HD Graphics windows 10","RM1,498.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/057241e04cbcc6321f7120c13e459a4d.jpg_400x400q75.avif
Dell Latitude 7390 i5 8th Gen Generation Laptop 8GB 16GB RAM 256GB 512GB 1TB SSD 13.3 Inch Screen,"RM1,049.00",,,,Voucher save 41%,,https://img.lazcdn.com/g/p/df575c4107e0c6b5c5e0380831be6854.jpg_400x400q75.avif
DELL LATITUDE 7480 TOUCHSCREEN / INTEL CORE i5 7TH GEN / 8GB RAM / 256GB SSD DRIVE / WINDOW 11 / 6 MONTHS WARRANTY [ ULTRABOOK BUSINESS LAPTOP ],"RM1,188.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/aba0e90bcd21bc60b1adac212dd2cc2c.png_400x400q75.avif
"DELL LATITUDE 7490 TOUCHSCREEN 8TH GEN / 8GB DDR4 RAM 256GB SSD / 14""INCH FHD /WINDOW 11 PRO || MS OFFICE || LIGHT WEIGHT || MURAH ||Backlight Keyboard","RM1,299.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/dd12dc0fce2dc7bb9db2cb6980cf5252.jpg_400x400q75.avif
"Asus 14"" A416M-ABV551W/ABV550W / 15.6"" A516M-ABR646W Laptop ( Celeron N4020, 4GB, 256GB SSD, Intel, W11) Free Bag","RM1,394.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/98f82973b8f07b5ed0aafc15206aac35.png_400x400q75.avif
[pink laptop for student] laptop new 2021 14.1-inch 8G RAM 1TB 512GB 256GB 128GB SSD ROM notebook laptop mini window 10 suitable for office,"RM1,369.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/6d39902c06e273da13efaaafb42bd3fd.jpg_400x400q75.avif
"HP Probook 445 G8 Notebook (14"" , AMD Ryzen 5 5600U, 32GB RAM, 1TB SSD, Win 11 Pro, 1 Year Warranty)","RM1,299.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/f014fdfeeb84da62bf6aa0df2b6555bb.jpg_400x400q75.avif
Lenovo Thinkpad E15 Laptop i5 11th Gen 8GB RAM 256GB SSD 15.6 Inch Full HD Windows 10 11,"RM1,499.00",,,,Voucher save 10%,,https://img.lazcdn.com/g/p/84ee57e6dfdb12132951f4e66d5a42a6.jpg_400x400q75.avif
[Malaysian off-the-shelf 2-year warranty] Laptop Windows 10/11 Office Education Game Laptop 15.6-inch 11th generation Intel Celeron N5095/J4125/Core i7 laptop RAM16G RAM 512GB dual WiFi narrow edge CPU Laptop built-in HD camera,"RM1,452.00",,,,Voucher save 4%,,https://img.lazcdn.com/g/p/a1104ed3402d94e4e8d504548cb12e99.png_400x400q75.avif
"Dell Latitude 3420 Intel Core i5 (11th Gen) 14"" FHD / 8GB RAM / 256GB NVME SSD / Win 11 Pro (Refurbished Laptop)","RM1,399.00",,,,Voucher save 40%,,https://img.lazcdn.com/g/p/23b47ae9908271f4f11762cf657ced4e.png_400x400q75.avif
"DELL Inspiron 15 3505 Laptop ( Athlon 3050U, 16GB, 512GB SSD, AMD Radeon, W10H + OPI, 1YW) Free Internet Security & Bag","RM1,499.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/a9a06502b45a165db893cf8c6932f98e.png_400x400q75.avif
"Dell Inspiron 15 3510 4042SG-W10-BBEH 15.6'' Laptop Black ( Celeron N4020, 4GB, 256GB SSD, Intel, W10 )","RM1,499.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/1602b84e9e307f9bddfa52fcc26db6ee.png_400x400q75.avif
"【USED】Lenovo ThinkPad L390 | Intel i5 | 8GB RAM | 128GB SSD | Win 10 Pro | 13.3"" Laptop","RM1,149.00",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/f2489b10a827f1d2c415bdc39c3c33d8.jpg_400x400q75.avif
Pink laptop [Fingerprint Backlight] ASUS Factory&Mistms Original Brand New Laptop Intel Celeron N5095 11th CPU Performance Upgrade RAM 16GB+512GB SSD Cheap Notebook 2024 Student Gaming This Girl Design Slim Laptop for Business Office Installation Win11,"RM1,399.00",,,,Voucher save 10%,,https://img.lazcdn.com/g/p/eefe004de9bc58ae1a64787fbd28b7db.jpg_400x400q75.avif
Intel Core i7-1065G7 Laptop DDR4 RAM16GB+256GB/512GB SSD Intel HD Graphics Fingerprint Backlit Gaming Notebook Computer PC Install genuine Windows 11 and Ms Office ASUS factory to new products in 2024 3.4\5 Ghz Wifi Waranti 3 tahun,"RM1,368.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/5df5d974f7dd103d70e6e24578a8e07b.jpg_400x400q75.avif
"Dell Latitude 7400 14"" FHD Laptop, Intel Core 8th Gen i7-8665U Dual Core, 16GB RAM 256GB SSD, ‎Intel UHD Graphics 620","RM1,399.00",,,,Voucher save 10%,,https://img.lazcdn.com/g/p/4cec12385f74a846528ade98b173d579.jpg_400x400q75.avif
Lenovo ThinkPad Touch Screen Laptop T440/T450/T460/T470S/T480S/T490s/(1 YEAR WARRANTY T&C)/Core i5/Core i7/8th Gen/7th Gen/6th Gen/5th Gen Windows 10,"RM1,288.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/5e573c56dff0442b0b08dbbd577490a0.jpg_400x400q75.avif
Laptop Gaming Laptop Intel Core i5 Laptop 14 Inch 8GB+128GB Windows 11 Gaming Office Study Laptop Small Screen Portable Laptop 2 Years Warranty,"RM1,059.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/072370d0ce71c448a898ad1b011c72e5.png_400x400q75.avif
Microsoft surface pro 3 - i7-4thGen \ 8gb Ram \ 256GB SSD -\TOUCH SCREEN 2IN ONE,"RM1,299.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/1453166854eec7e3ae34cde356fdecfa.png_400x400q75.avif
"(Like New Quality) HP EliteBook 820 G3 CORE i5 (6TH GEN) 12.5"" FHD / Upto 32GB RAM / 1TB SSD / 12.5"" FULL HD SCREEN/ REFURBISHED #NOTEBOOK #LAPTOP","RM1,099.00",,,,Voucher save 10%,,https://img.lazcdn.com/g/p/de6d15a6ce40a59bbbac5ff70ae8e77a.jpg_400x400q75.avif
"Lenovo IdeaPad 1 14IJL7 82LV0043MJ 14'' Laptop Sand ( Celeron N4500, 4GB, 256GB SSD, Intel, W11 )","RM1,350.00",,,,Voucher save 8%,,https://img.lazcdn.com/g/p/29621cc37cd12be85503d67c5722a89e.png_400x400q75.avif
HP Zbook Mobile Workstation Laptops 15G3 gaming design Laptop,"RM1,499.00",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/cc5efad6f219fbf7670fc871ed152387.jpg_400x400q75.avif
HP 15-FC0105AU LAPTOP - GOLD(AMD ATHLON SILVER 7120U/ AMD RADEON GRAPHICS/ 8GB LPDDR5-5500MHZ/ 512GB SSD/ 15.6'' FHD(1920X1080) IPS/ WINDOWS 11) *PRE-INSTALLED MICROSOFT OFFICE HOME & STUDENT 2021,"RM1,498.89",,,,Voucher save 42%,,https://img.lazcdn.com/g/p/bc5be3db2955442da9ef7dfc449f0147.png_400x400q75.avif
"Lenovo Thinkpad T14s Core i7 10th Gen 14"" Fhd Display Upto 32gb RAM /2TB SSD (sim slot ) Window 11","RM1,380.00",,,,Voucher save 69%,,https://img.lazcdn.com/g/p/f9b9be4a2fb303b9f37f25c97f253c83.jpg_400x400q75.avif
HP EliteBook X360 1040 G5 Core i5 8th Gen 8GB RAM 256GB SSD 14inch Touch screen,"RM1,399.00",,,,Voucher save 52%,,https://img.lazcdn.com/g/ff/kf/Sf3cc2ee4e60240259348dd48f1906ddfw.jpg_400x400q75.avif
[SUPOJ] Adreamer LeoBook 13 Laptop 13.3-inch Intel Celeron N4020 8GB RAM 1T SSD Windows 10 Notebook PC 2.5K IPS/FHD Display Computer ☆,"RM1,381.49",,,,Voucher save 61%,,https://img.lazcdn.com/g/p/620a0c0c6c14609076e3fe0f383b8b0c.png_400x400q75.avif
#1404 *Used Acer E5 Intel Core i5-5200U 8GB 256GB SSD Nvidia GF 840M 3D Grpahic Win11 Laptop 1 Year Warranty TRADE IN WELCOME,"RM1,499.00",,,,Voucher save 61%,,https://img.lazcdn.com/g/p/d6549d67f5dd7b0f4b3f170fe664aa06.jpg_400x400q75.avif
"HP 15-FD0083WM 15.6""HD Red Laptop Pentium N200 4GB 128GB SSD W11 Refurbished (Grade A) FREE Basic Software Installation","RM1,399.00",,,,Voucher save 58%,,https://img.lazcdn.com/g/p/ea42ee289b23363408eeba8ec5326221.jpg_400x400q75.avif
"ACER ASPIRE LITE 15 AL15-31P-P9YD GREY N6000 Intel UHD 8GB DDR4 512GB NVMe SSD 15.6"" FHD W11 2Y OPI Laptop","RM1,475.00",,,,Voucher save 53%,,https://img.lazcdn.com/g/p/adca1940754dae6b934db2af597c0c1b.png_400x400q75.avif
Laptop Core i7 processor#Ram 8Gb #SSD 128Gb full hd display windows 11pro,"RM1,289.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/ff/kf/S5090066306224323817433139699309cY.jpg_400x400q75.avif
"HP EliteBook 840 G7 14""FHD Display, Core i5-10310U (10th Gen)Max CPU Frequency1.70 - 4.40 GHz,WIN 11","RM1,358.00",,,,Voucher save 5%,,https://img.lazcdn.com/g/p/f6af640cd3affdafb4f927b058a48c8a.png_400x400q75.avif
HP Probook 440 G5 i5 8th Gen Hybrid Slim Laptop 8GB 16GB RAM 256GB 512GB 1TB SSD 14 Inch HD Screen,"RM1,099.00",,,,Voucher save 10%,,https://img.lazcdn.com/g/p/3fd07c9a0a4192a44d8efd0e57a227d3.jpg_400x400q75.avif
"【🔥New Listing】 DERE R16 Air laptop brand new original Intel Celeron N4500 Fingerprint reader 16'' FHD 16:10 IPS screen 180° folding HD camera&dual microphone 12GB|512GB cromebook laptop For Home, Office, Gift giving, Business and Study 笔记本电脑","RM1,264.00",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/6394eece502e11a906f72cf861af800d.jpg_400x400q75.avif
"Chuwi 2022 10.1"" Hi10 Go 11th Gen 10nm N4500 6GB RAM 128GB Windows10/11 FHD Vivid Color Tablet PC 2 in 1 laptop","RM1,093.00",,,,Voucher save 10%,,https://img.lazcdn.com/g/p/f9b05aac2b56efd3b745ab9e7b4c28f5.jpg_400x400q75.avif
Dell Latitude 5300 Laptop i5 8th Gen 8GB RAM 256GB SSD 13.3 Inch Full HD Screen Backlit Keyboard,"RM1,099.00",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/a5525b6860e6dfa4677b5b4c1612c7e6.jpg_400x400q75.avif
HP Probook 430 G7 Laptop i5 10th Gen 8GB 16GB RAM 256GB 512GB 1TB SSD 13.3 Inch Full HD Screen Display,"RM1,399.00",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/7a8ecd94758e22f44fd1a4f98e166406.jpg_400x400q75.avif
Acer Aspire XC840-5105W11 (INTEL CELERON N5105/4G/256G/INTEL UHD/WIRED KB+MSE/W11) (DT.BH5SM.001),"RM1,450.00",,,,Voucher save 6%,,https://img.lazcdn.com/g/p/caa06512f1fe1067af0084182c226fe4.jpg_400x400q75.avif
Laptop Second Hand Core i5-1136 11Gen #Ram 16Gb SSD 256GB Windows 11 Microsoft office Word-excel-Power Point autocad/Illustrator Battery&charger,"RM1,380.00",,,,Voucher save 8%,,https://img.lazcdn.com/g/ff/kf/S34d9050cf0674e64a0a67e86b5cd046fp.jpg_400x400q75.avif
"Lenovo ThinkPad T14s Laptop(1 YEAR WARRANTY T&C)Core i7/10th GEN 14""Display 16GB RAM Windows 10/11 Pro","RM1,380.00",,,,Voucher save 7%,,https://img.lazcdn.com/g/p/90d4f593362c0240592eb48a7ad8dc6d.jpg_400x400q75.avif
"Dell Latitude 7390 7490 I5-8250U 512GB SSD 8GB RAM 14.0"" FHD W10 REFURBISHED LAPTOP 2ND HAND LAPTOP","RM1,250.00",,,,Voucher save 9%,,https://img.lazcdn.com/g/p/105ba81965eed03e7d6f1edd6c2f8789.png_400x400q75.avif
HP Elitebook 830 G5 i5 8th Gen Slim Business Laptop 8GB RAM 256GB SSD 13.3 Inch Full HD Screen Display Backlit Keyboard,"RM1,299.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/4f381b4064f6f37b54ce36874d52b663.jpg_400x400q75.avif
Lenovo Core i7 Laptop Ready to Use 10Gen Processor Core i7 Ram 16GB# SSD 512GB # Windows 11 # Microsoft office 2021 # Lightweight Slim Laptop High Gen,"RM1,480.00",,,,Voucher save 5%,,https://img.lazcdn.com/g/ff/kf/See036ff8bd5849d19470b56e99303c92g.jpg_400x400q75.avif
Lenovo Thinkbook 15 Laptop i3 10th Gen 8GB RAM 256GB 512GB 1TB SSD 15.6 Inch Full HD Backlit Keyboard,"RM1,199.00",,,,Voucher save 6%,,https://img.lazcdn.com/g/p/8ef24d5de20f4215a659c16c2fae63b4.jpg_400x400q75.avif
2024 Lenovo factory & Mistme Intel Core i7/J4125 RAM 16GB+512GB SSD i7 laptop notebook computer 15.6-inch screen built-in webcam Windows 10/11 student Ultrabook built-in CPU game notebook PC fingerprint unlock free backpack,"RM1,425.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/226fe088624d97335e10efa48e50dc8d.jpg_400x400q75.avif
Hp TUF Gaming Laptop Core i5 Ram 32GB #Second Hand Laptop For Autocad/Eiditing Work/Adobe Illustrator/Gaming Core i5 Model Zbook 17 G3 Processor Core i5 with Nvidia GeForce Quadro Heavy Gaming Graphics DDR5(2GB) Ram 32GB #SSD 128GB+1TBHDD #Battery&Charger,"RM1,350.00",,,,Voucher save 7%,,https://img.lazcdn.com/g/ff/kf/S315751f834a44e39987f62fc5ab445f0H.jpg_400x400q75.avif
Lenovo Thinkpad T480 Ultrabook [Core-i5 8th Gen | 12GB Ram | 512GB SSD] Super Fast Suitable for Gaming with Graphics Card Win11 Pro,"RM1,099.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/221c896fa518168a1d874540c950b576.jpg_400x400q75.avif
"DELL LATITUDE 7290/7280 CORE i7 (8th/7th GEN) 12.5"" FHD / UPTO 32GB RAM/ 1TB SSD / HDMI / 12.5"" HD SCREEN / REFURBISHED LAPTOP","RM1,399.00",,,,Voucher save 48%,,https://img.lazcdn.com/g/p/fac4fe6843fb3d7ad0fdd7c76f41b8b9.jpg_400x400q75.avif
HP Elitebook 830 x360 G6 Touch Laptop i5 8th Gen 8GB 16GB RAM 256GB 512GB SSD 13.3 Inch Full HD Touchscreen Flip Backlit Keyboard,"RM1,499.00",,,,Voucher save 19%,,https://img.lazcdn.com/g/p/8681a16f6c3ad3d81022f46454bd284d.jpg_400x400q75.avif
"Lenovo IdeaPad 1 14IJL7 82LV0042MJ 14'' Laptop Cloud Grey ( Celeron N4500, 4GB, 256GB SSD, Intel, W11 )","RM1,350.00",,,,Voucher save 1%,,https://img.lazcdn.com/g/p/eb7d9a97ffba8087735456c6fa128fc4.png_400x400q75.avif
HP Elitebook 840 G5 i5 8th Gen Slim Laptop 8GB RAM 256GB 512GB 1TB SSD 14 Inch Full HD Screen Display Backlit Keyboard,"RM1,199.00",,,,Voucher save 50%,,https://img.lazcdn.com/g/p/4b4d7795f2ae0af066c36f7740a43714.jpg_400x400q75.avif
Microsoft Surface Laptop 3/4/5 ( 13.5 inch Touchscreen Core i7)(10th Gen) Upto 16GB RAM 512GB SSD Window 11,"RM1,450.00",,,,Voucher save 35%,,https://img.lazcdn.com/g/p/afea3e246eb5317ad18ece1a11155711.jpg_400x400q75.avif
Dell Latitude 7490 Laptop Intel i7 8th Gen 8GB 16GB RAM 256GB 512GB 1TB SSD 14 Inch Full HD Backlit Keyboard Notebook,"RM1,299.00",,,,Voucher save 52%,,https://img.lazcdn.com/g/p/f5231705113e4b1815760fd8e30cf6e2.jpg_400x400q75.avif
LENOVO THINKPAD X270 | CORE I7 | 8GB RAM | 256GB SSD 1 YEAR WARRANTY,"RM1,050.00",,,,Voucher save 19%,,https://img.lazcdn.com/g/p/fdca60ac47c7adf5c50963e782197f31.jpg_400x400q75.avif
